game_id,club_id,hosting,opponent_goals,own_goals
25513660,2439.0,Away,3.0,2.0
25513710,2410.0,Away,1.0,0.0
25513860,506.0,Away,1.0,2.0
25570380,3729.0,Away,0.0,1.0
25575940,370.0,Away,1.0,2.0
25576090,371.0,Away,0.0,1.0
25583670,6994.0,Away,2.0,2.0
25590920,2698.0,Away,1.0,0.0
25591180,121.0,Away,2.0,1.0
25591300,2698.0,Away,1.0,1.0
25591340,11126.0,Away,2.0,0.0
25607170,131.0,Away,3.0,2.0
25766780,2036.0,Away,1.0,4.0
25778900,512.0,Away,2.0,2.0
25779830,1003.0,Away,2.0,2.0
25779860,29.0,Away,2.0,3.0
25780730,989.0,Away,1.0,2.0
25780810,379.0,Away,1.0,1.0
25780930,379.0,Away,1.0,3.0
25780970,985.0,Away,0.0,1.0
25781010,379.0,Away,2.0,1.0
25781060,29.0,Away,3.0,3.0
25781170,873.0,Away,4.0,0.0
25781470,148.0,Away,1.0,2.0
25782140,989.0,Away,1.0,2.0
25782400,762.0,Away,1.0,0.0
25782430,31.0,Away,3.0,1.0
25782770,31.0,Away,2.0,0.0
25799210,2451.0,Away,1.0,1.0
25799750,370.0,Away,0.0,2.0
25802050,38204.0,Away,1.0,2.0
25812070,1053.0,Away,0.0,1.0
25812110,190.0,Away,1.0,2.0
25812230,206.0,Away,3.0,3.0
25812480,5817.0,Away,1.0,0.0
25812730,3426.0,Away,4.0,2.0
25812940,5724.0,Away,3.0,2.0
25813430,1053.0,Away,0.0,2.0
25813550,2778.0,Away,3.0,1.0
25813700,1063.0,Away,2.0,0.0
25816380,4795.0,Away,0.0,1.0
25816590,27.0,Away,0.0,3.0
25816690,82.0,Away,2.0,0.0
25816780,4795.0,Away,1.0,0.0
25816940,24.0,Away,1.0,2.0
25817210,82.0,Away,2.0,0.0
25817420,41.0,Away,1.0,3.0
25817540,27.0,Away,3.0,1.0
25818300,167.0,Away,2.0,1.0
25818560,41.0,Away,0.0,0.0
25818720,105.0,Away,2.0,2.0
25818880,39.0,Away,1.0,2.0
25818890,41.0,Away,3.0,2.0
25819190,39.0,Away,2.0,0.0
25819620,24.0,Away,3.0,0.0
25819960,42.0,Away,3.0,1.0
25820020,33.0,Away,1.0,4.0
25835750,24832.0,Away,0.0,0.0
25835770,5228.0,Away,3.0,1.0
25835980,2481.0,Away,0.0,0.0
25836160,27774.0,Away,2.0,1.0
25859930,10690.0,Away,0.0,6.0
25860000,2712.0,Away,3.0,1.0
25867830,417.0,Away,3.0,3.0
25868450,995.0,Away,2.0,0.0
25868790,162.0,Away,2.0,3.0
25869010,1420.0,Away,1.0,2.0
25869930,595.0,Away,1.0,1.0
25869980,855.0,Away,2.0,1.0
25870270,157.0,Away,1.0,1.0
25870390,498.0,Away,0.0,0.0
25870480,354.0,Away,2.0,0.0
25873160,32017.0,Away,1.0,0.0
25873260,2782.0,Away,1.0,0.0
25873320,790.0,Away,3.0,1.0
25889330,403.0,Away,1.0,0.0
25889390,383.0,Away,2.0,1.0
25889490,467.0,Away,2.0,1.0
25889910,306.0,Away,1.0,4.0
25890210,306.0,Away,5.0,2.0
25890310,610.0,Away,1.0,0.0
25890750,1090.0,Away,0.0,3.0
25890800,403.0,Away,0.0,0.0
25890980,1269.0,Away,0.0,2.0
25891040,403.0,Away,2.0,1.0
25891170,642.0,Away,2.0,1.0
25891890,1090.0,Away,1.0,3.0
25891930,403.0,Away,2.0,3.0
25905970,449.0,Away,0.0,1.0
25906140,3216.0,Away,2.0,0.0
25906160,6890.0,Away,0.0,1.0
25919930,6621.0,Away,2.0,0.0
25920140,5724.0,Away,1.0,0.0
25940100,2944.0,Away,1.0,1.0
25940230,825.0,Away,3.0,1.0
25940290,449.0,Away,3.0,0.0
25940570,820.0,Away,2.0,3.0
25944990,1049.0,Away,0.0,1.0
25945010,367.0,Away,0.0,1.0
25945060,621.0,Away,3.0,1.0
25945130,1533.0,Away,2.0,2.0
25945200,2448.0,Away,2.0,1.0
25945240,3368.0,Away,3.0,0.0
25945780,150.0,Away,0.0,1.0
25945820,1533.0,Away,1.0,1.0
25945940,1049.0,Away,1.0,0.0
25946040,131.0,Away,1.0,1.0
25946130,1049.0,Away,1.0,1.0
25946160,150.0,Away,1.0,0.0
25946420,418.0,Away,2.0,2.0
25946840,1084.0,Away,1.0,2.0
25946860,16795.0,Away,1.0,0.0
25947060,621.0,Away,4.0,2.0
25947090,150.0,Away,2.0,2.0
25947560,1049.0,Away,1.0,0.0
25947670,13.0,Away,2.0,1.0
25947700,367.0,Away,2.0,2.0
25947780,150.0,Away,5.0,1.0
25947840,368.0,Away,2.0,1.0
25947850,472.0,Away,1.0,3.0
25947860,940.0,Away,0.0,1.0
25947900,367.0,Away,1.0,0.0
25947990,16795.0,Away,3.0,0.0
25948120,681.0,Away,0.0,0.0
25948260,368.0,Away,1.0,0.0
25948490,940.0,Away,2.0,0.0
25966950,6994.0,Away,1.0,0.0
25969460,294.0,Away,1.0,0.0
25975240,23533.0,Away,3.0,2.0
25975300,2958.0,Away,0.0,2.0
25975320,49878.0,Away,10.0,2.0
25988440,16247.0,Away,1.0,1.0
25992850,4554.0,Away,0.0,1.0
26006280,855.0,Away,2.0,1.0
26006290,1158.0,Away,3.0,0.0
26020670,1090.0,Away,1.0,2.0
26027040,23611.0,Away,4.0,1.0
26039300,660.0,Away,4.0,1.0
26039800,1025.0,Away,2.0,1.0
26039890,749.0,Away,2.0,1.0
26039990,862.0,Away,1.0,1.0
26040080,506.0,Away,0.0,2.0
26040090,458.0,Away,3.0,2.0
26040340,416.0,Away,2.0,1.0
26040490,506.0,Away,0.0,0.0
26040610,46.0,Away,1.0,1.0
26040740,800.0,Away,3.0,0.0
26040890,862.0,Away,1.0,0.0
26041120,430.0,Away,1.0,1.0
26041520,8970.0,Away,2.0,2.0
26041530,800.0,Away,2.0,1.0
26042030,410.0,Away,1.0,1.0
26042240,4102.0,Away,0.0,0.0
26042340,800.0,Away,1.0,1.0
26042380,276.0,Away,2.0,0.0
26043010,12.0,Away,3.0,3.0
26043120,1038.0,Away,0.0,0.0
26043360,252.0,Away,0.0,3.0
26043670,713.0,Away,1.0,1.0
26043730,2817.0,Away,2.0,0.0
26043760,22220.0,Away,0.0,0.0
26047880,1180.0,Away,0.0,1.0
26064960,10484.0,Away,3.0,1.0
26065110,449.0,Away,2.0,1.0
26065260,6890.0,Away,3.0,3.0
26071280,4106.0,Away,3.0,0.0
26081700,16704.0,Away,0.0,2.0
26081710,2410.0,Away,1.0,2.0
26081810,119.0,Away,0.0,2.0
26085670,1465.0,Away,3.0,2.0
26093860,2990.0,Away,1.0,1.0
26093900,979.0,Away,1.0,1.0
26094130,1465.0,Away,2.0,0.0
26094590,2503.0,Away,1.0,0.0
26094670,8024.0,Away,2.0,2.0
26095590,119.0,Away,2.0,2.0
26096930,273.0,Away,4.0,0.0
26097040,244.0,Away,0.0,1.0
26097080,1420.0,Away,2.0,1.0
26097090,618.0,Away,0.0,1.0
26097150,273.0,Away,1.0,1.0
26097190,995.0,Away,0.0,0.0
26097290,1420.0,Away,1.0,0.0
26097340,1041.0,Away,1.0,0.0
26097740,3558.0,Away,3.0,0.0
26111970,4482.0,Away,0.0,2.0
26112110,1390.0,Away,3.0,5.0
26112160,2331.0,Away,2.0,1.0
26112490,589.0,Away,0.0,0.0
26112820,2293.0,Away,1.0,0.0
26113100,3216.0,Away,7.0,0.0
26113110,2944.0,Away,3.0,1.0
26114950,47.0,Away,0.0,1.0
26115070,169.0,Away,0.0,1.0
26115090,1091.0,Away,3.0,1.0
26133810,3804.0,Away,0.0,4.0
26135490,68608.0,Away,1.0,2.0
26135560,1085.0,Away,2.0,1.0
26135780,1465.0,Away,1.0,1.0
26135940,68608.0,Away,0.0,0.0
26136870,294.0,Away,0.0,2.0
26138380,1090.0,Away,3.0,2.0
26147340,10625.0,Away,0.0,1.0
26150380,2036.0,Away,3.0,4.0
26170670,2282.0,Away,2.0,0.0
26185410,506.0,Away,1.0,2.0
26186080,964.0,Away,0.0,2.0
26186100,418.0,Away,3.0,4.0
26187420,197.0,Away,1.0,1.0
26187450,339.0,Away,0.0,1.0
26187680,621.0,Away,2.0,1.0
26187990,1090.0,Away,4.0,1.0
26188030,33.0,Away,1.0,1.0
26188180,941.0,Away,3.0,2.0
26188240,1050.0,Away,3.0,3.0
26189510,195.0,Away,3.0,1.0
26189650,26.0,Away,0.0,2.0
26189760,238.0,Away,0.0,0.0
26194330,2740.0,Away,0.0,1.0
26201570,678.0,Away,0.0,1.0
26204640,1091.0,Away,0.0,3.0
26211130,16596.0,Away,0.0,3.0
26211150,2855.0,Away,3.0,2.0
26234060,28098.0,Away,4.0,0.0
26234120,23110.0,Away,1.0,2.0
26248730,2727.0,Away,0.0,0.0
26248740,2861.0,Away,1.0,5.0
26248770,1184.0,Away,0.0,0.0
26248780,172.0,Away,1.0,1.0
26264510,3060.0,Away,1.0,0.0
26264660,47.0,Away,2.0,2.0
26269090,3725.0,Away,0.0,2.0
26274940,200.0,Away,0.0,2.0
26279480,18303.0,Away,0.0,0.0
26292100,172.0,Away,0.0,1.0
26299710,11127.0,Away,3.0,2.0
26299730,28095.0,Away,3.0,1.0
26299830,2698.0,Away,2.0,1.0
26303620,47421.0,Away,0.0,2.0
26303630,12605.0,Away,0.0,2.0
26303920,3031.0,Away,0.0,2.0
26307370,265.0,Away,1.0,1.0
26312250,47.0,Away,5.0,1.0
26312350,6418.0,Away,3.0,1.0
26312480,28956.0,Away,2.0,1.0
26312690,265.0,Away,0.0,1.0
26326420,32548.0,Away,1.0,0.0
26326440,3719.0,Away,1.0,5.0
26338020,3508.0,Away,3.0,4.0
26338540,472.0,Away,1.0,1.0
26340950,339.0,Away,2.0,3.0
26351220,2282.0,Away,0.0,2.0
26357000,932.0,Away,6.0,2.0
26357090,2696.0,Away,2.0,0.0
26357130,2696.0,Away,0.0,2.0
26357150,2700.0,Away,0.0,2.0
26357180,16704.0,Away,3.0,2.0
26362320,3716.0,Away,2.0,2.0
26363830,3349.0,Away,0.0,1.0
26363870,1301.0,Away,1.0,3.0
26363980,7378.0,Away,2.0,3.0
26395880,6419.0,Away,5.0,4.0
26407360,11126.0,Away,3.0,1.0
26409030,2861.0,Away,0.0,1.0
26409180,157.0,Away,0.0,2.0
26409210,172.0,Away,2.0,1.0
26445560,34888.0,Away,2.0,0.0
26452740,2451.0,Away,0.0,0.0
26452760,3027.0,Away,5.0,1.0
26455300,1519.0,Away,2.0,2.0
26455450,2578.0,Away,2.0,0.0
26458180,506.0,Away,4.0,2.0
26460060,683.0,Away,1.0,0.0
26461540,289.0,Away,3.0,1.0
26461690,1032.0,Away,2.0,2.0
26462910,2553.0,Away,1.0,0.0
26463020,2999.0,Away,0.0,1.0
26463230,2760.0,Away,1.0,0.0
26476550,940.0,Away,0.0,3.0
26476610,2687.0,Away,2.0,0.0
26480650,169.0,Away,0.0,1.0
26480670,683.0,Away,1.0,4.0
26480760,4603.0,Away,3.0,0.0
26503570,6418.0,Away,4.0,2.0
26538970,354.0,Away,3.0,2.0
26539000,498.0,Away,2.0,1.0
26539040,968.0,Away,1.0,1.0
26568510,5.0,Away,0.0,1.0
26573870,1072.0,Away,2.0,2.0
26574010,148.0,Away,1.0,4.0
26579730,2672.0,Away,2.0,0.0
26579940,2671.0,Away,0.0,0.0
26580000,169.0,Away,1.0,1.0
26580220,21957.0,Away,0.0,3.0
26685070,29228.0,Away,3.0,0.0
26692110,4090.0,Away,5.0,2.0
26743970,16704.0,Away,0.0,1.0
26743990,232.0,Away,5.0,2.0
26811780,1010.0,Away,2.0,1.0
26813180,370.0,Away,3.0,0.0
26834660,3725.0,Away,0.0,1.0
26834700,964.0,Away,3.0,0.0
26834870,121.0,Away,3.0,0.0
26974870,1177.0,Away,0.0,0.0
26975800,678.0,Away,2.0,1.0
26975990,206.0,Away,1.0,1.0
26976030,369.0,Away,2.0,2.0
26976090,5724.0,Away,1.0,0.0
26976180,3426.0,Away,6.0,2.0
26976320,190.0,Away,1.0,2.0
26976330,5817.0,Away,2.0,2.0
26976340,190.0,Away,0.0,1.0
26976580,1177.0,Away,1.0,1.0
26980860,873.0,Away,1.0,2.0
26980880,1010.0,Away,2.0,4.0
26980900,29.0,Away,0.0,3.0
26981040,985.0,Away,3.0,1.0
26981120,3008.0,Away,5.0,1.0
26981630,641.0,Away,2.0,2.0
26981660,180.0,Away,3.0,0.0
26981860,281.0,Away,0.0,4.0
26982330,631.0,Away,0.0,1.0
26982580,984.0,Away,4.0,0.0
26983320,1132.0,Away,3.0,2.0
26983430,1132.0,Away,3.0,1.0
26983580,11.0,Away,1.0,4.0
26983640,985.0,Away,2.0,1.0
26983730,989.0,Away,1.0,1.0
26983790,11.0,Away,2.0,0.0
26983910,148.0,Away,1.0,7.0
27002570,10854.0,Away,3.0,0.0
27002640,10883.0,Away,2.0,0.0
27003370,3463.0,Away,2.0,1.0
27003600,84.0,Away,0.0,5.0
27003680,540.0,Away,0.0,0.0
27003720,168.0,Away,1.0,0.0
27003730,11194.0,Away,1.0,3.0
27004090,2714.0,Away,2.0,3.0
27004230,5405.0,Away,1.0,0.0
27006550,1269.0,Away,1.0,0.0
27007010,610.0,Away,0.0,2.0
27007660,499.0,Away,0.0,1.0
27007670,234.0,Away,0.0,4.0
27007750,467.0,Away,2.0,2.0
27008100,798.0,Away,1.0,1.0
27008160,192.0,Away,2.0,2.0
27008510,468.0,Away,5.0,0.0
27008660,1269.0,Away,1.0,3.0
27008960,1090.0,Away,1.0,2.0
27016090,244.0,Away,2.0,1.0
27016320,1082.0,Away,1.0,0.0
27016780,40.0,Away,1.0,1.0
27020090,1842.0,Away,0.0,4.0
27020110,3732.0,Away,5.0,6.0
27027870,162.0,Away,1.0,1.0
27027990,995.0,Away,2.0,0.0
27028120,40.0,Away,4.0,0.0
27028300,855.0,Away,2.0,2.0
27042270,167.0,Away,1.0,2.0
27043590,23826.0,Away,1.0,4.0
27044550,105.0,Away,2.0,0.0
27044650,533.0,Away,0.0,2.0
27045240,82.0,Away,3.0,0.0
27045440,533.0,Away,1.0,1.0
27045730,18.0,Away,2.0,1.0
27046490,60.0,Away,4.0,0.0
27078350,371.0,Away,1.0,2.0
27078450,987.0,Away,2.0,1.0
27113220,371.0,Away,1.0,0.0
27113240,663.0,Away,1.0,1.0
27115140,163.0,Away,3.0,0.0
27115610,84.0,Away,1.0,0.0
27130430,660.0,Away,1.0,4.0
27130500,18303.0,Away,1.0,0.0
27166770,2477.0,Away,2.0,1.0
27166780,18303.0,Away,0.0,2.0
27166950,855.0,Away,3.0,1.0
27167090,1158.0,Away,4.0,0.0
27167130,969.0,Away,2.0,0.0
27173730,40.0,Away,0.0,2.0
27175010,368.0,Away,3.0,0.0
27184930,610.0,Away,1.0,2.0
27186870,157.0,Away,0.0,0.0
27187120,1533.0,Away,2.0,1.0
27187370,13.0,Away,0.0,4.0
27187510,1533.0,Away,2.0,1.0
27187650,1049.0,Away,1.0,2.0
27188340,131.0,Away,1.0,1.0
27188410,1050.0,Away,0.0,0.0
27188630,714.0,Away,4.0,1.0
27189090,331.0,Away,3.0,2.0
27189160,1108.0,Away,2.0,4.0
27189370,13.0,Away,1.0,4.0
27189380,331.0,Away,3.0,0.0
27189650,1049.0,Away,3.0,0.0
27189710,150.0,Away,2.0,1.0
27189780,1050.0,Away,1.0,0.0
27190280,150.0,Away,0.0,1.0
27190360,1049.0,Away,2.0,0.0
27190460,1084.0,Away,0.0,2.0
27190610,472.0,Away,1.0,0.0
27190790,621.0,Away,3.0,1.0
27207450,820.0,Away,2.0,2.0
27207490,1301.0,Away,2.0,0.0
27207520,68608.0,Away,2.0,0.0
27207570,720.0,Away,1.0,3.0
27207970,7179.0,Away,2.0,0.0
27208390,2995.0,Away,1.0,0.0
27208760,336.0,Away,0.0,1.0
27208780,979.0,Away,2.0,1.0
27208860,720.0,Away,0.0,0.0
27209010,982.0,Away,1.0,0.0
27209680,3349.0,Away,1.0,2.0
27209760,2503.0,Away,0.0,0.0
27210390,2995.0,Away,4.0,1.0
27226560,36.0,Away,0.0,1.0
27226570,6.0,Away,1.0,0.0
27226830,2293.0,Away,0.0,3.0
27226860,126.0,Away,2.0,1.0
27227160,20.0,Away,2.0,1.0
27227490,820.0,Away,0.0,1.0
27227680,449.0,Away,0.0,1.0
27227750,141.0,Away,1.0,1.0
27227760,2293.0,Away,2.0,0.0
27227770,2944.0,Away,1.0,5.0
27227850,36.0,Away,1.0,1.0
27228020,10484.0,Away,0.0,2.0
27228270,126.0,Away,1.0,3.0
27228300,2293.0,Away,1.0,1.0
27228460,126.0,Away,2.0,1.0
27228580,6.0,Away,0.0,1.0
27240160,7918.0,Away,0.0,0.0
27248830,2703.0,Away,2.0,1.0
27248860,12045.0,Away,7.0,6.0
27249070,16704.0,Away,0.0,3.0
27252380,22010.0,Away,1.0,1.0
27252390,272.0,Away,1.0,0.0
27252490,11107.0,Away,1.0,1.0
27252950,8715.0,Away,2.0,1.0
27262450,10690.0,Away,1.0,0.0
27264930,14589.0,Away,1.0,0.0
27265060,506.0,Away,2.0,1.0
27265190,398.0,Away,2.0,0.0
27265630,1025.0,Away,1.0,1.0
27265900,1025.0,Away,3.0,0.0
27266360,12.0,Away,1.0,0.0
27266600,430.0,Away,1.0,2.0
27267280,2921.0,Away,2.0,0.0
27267500,1038.0,Away,0.0,1.0
27267990,6195.0,Away,2.0,2.0
27268000,458.0,Away,6.0,2.0
27268090,2921.0,Away,1.0,0.0
27284880,511.0,Away,0.0,0.0
27285450,43.0,Away,3.0,3.0
27285570,2578.0,Away,0.0,0.0
27285600,43.0,Away,2.0,2.0
27285720,124.0,Away,1.0,2.0
27286220,370.0,Away,0.0,1.0
27286470,987.0,Away,1.0,1.0
27286560,370.0,Away,1.0,2.0
27317870,8838.0,Away,2.0,1.0
27317900,339.0,Away,3.0,0.0
27318250,16247.0,Away,0.0,0.0
27320730,172.0,Away,0.0,0.0
27321040,3057.0,Away,0.0,1.0
27321160,475.0,Away,2.0,2.0
27321470,58.0,Away,2.0,3.0
27321750,58.0,Away,2.0,1.0
27321810,968.0,Away,4.0,0.0
27321910,1184.0,Away,2.0,1.0
27322010,475.0,Away,4.0,2.0
27322060,2282.0,Away,0.0,1.0
27322150,354.0,Away,0.0,0.0
27322180,601.0,Away,1.0,1.0
27322260,58.0,Away,2.0,4.0
27322730,2861.0,Away,0.0,4.0
27322740,58.0,Away,3.0,2.0
27322810,3508.0,Away,1.0,3.0
27345450,11123.0,Away,3.0,0.0
27355080,1159.0,Away,0.0,2.0
27355550,618.0,Away,0.0,0.0
27355770,855.0,Away,3.0,0.0
27355900,583.0,Away,2.0,3.0
27355960,855.0,Away,4.0,0.0
27356520,40.0,Away,1.0,1.0
27356530,995.0,Away,3.0,0.0
27356600,347.0,Away,1.0,0.0
27356890,1388.0,Away,2.0,0.0
27402240,1167.0,Away,2.0,1.0
27404800,6066.0,Away,1.0,1.0
27440930,368.0,Away,3.0,2.0
27473570,839.0,Away,4.0,3.0
27507180,2477.0,Away,4.0,5.0
27529140,121.0,Away,1.0,3.0
27532340,3793.0,Away,0.0,0.0
27541830,1083.0,Away,5.0,0.0
27542220,2410.0,Away,2.0,2.0
27542920,14.0,Away,2.0,3.0
27543180,6574.0,Away,3.0,1.0
27548740,41.0,Away,0.0,4.0
27548860,79.0,Away,2.0,0.0
27548980,15.0,Away,1.0,1.0
27557410,419.0,Away,2.0,0.0
27557810,932.0,Away,1.0,0.0
27573060,12321.0,Away,1.0,0.0
27583650,232.0,Away,1.0,3.0
27583850,4128.0,Away,1.0,1.0
27585050,2671.0,Away,0.0,1.0
27585100,47.0,Away,2.0,2.0
27585270,6676.0,Away,1.0,0.0
27586930,621.0,Away,2.0,0.0
27586950,610.0,Away,2.0,2.0
27587030,180.0,Away,1.0,0.0
27587260,234.0,Away,1.0,1.0
27587280,452.0,Away,1.0,0.0
27587440,10625.0,Away,0.0,1.0
27595110,2700.0,Away,0.0,0.0
27596640,3985.0,Away,0.0,0.0
27596650,41197.0,Away,0.0,4.0
27601750,5817.0,Away,0.0,2.0
27635390,16247.0,Away,5.0,3.0
27637570,23692.0,Away,3.0,1.0
27644360,3062.0,Away,3.0,0.0
27644490,2441.0,Away,2.0,2.0
27644660,2441.0,Away,0.0,0.0
27645210,2079.0,Away,0.0,0.0
27659000,1091.0,Away,2.0,3.0
27666490,13226.0,Away,4.0,1.0
27666500,16196.0,Away,2.0,1.0
27701480,18.0,Away,0.0,2.0
27713540,2410.0,Away,0.0,1.0
27713810,2696.0,Away,1.0,1.0
27725880,1127.0,Away,0.0,0.0
27725950,2436.0,Away,0.0,1.0
27779400,8024.0,Away,1.0,0.0
27779450,336.0,Away,2.0,1.0
27942520,6168.0,Away,1.0,2.0
27987560,3031.0,Away,0.0,0.0
28003030,862.0,Away,1.0,0.0
28033290,1045.0,Away,2.0,0.0
28055760,418.0,Away,0.0,2.0
28056520,368.0,Away,2.0,0.0
28056580,12.0,Away,0.0,4.0
28056630,197.0,Away,4.0,0.0
28067480,430.0,Away,1.0,0.0
28089200,703.0,Away,2.0,0.0
28089240,988.0,Away,2.0,3.0
28100180,131.0,Away,2.0,1.0
28136070,16704.0,Away,1.0,2.0
28136100,2698.0,Away,1.0,0.0
28136130,2410.0,Away,0.0,1.0
28142910,355.0,Away,2.0,1.0
28142980,1071.0,Away,4.0,0.0
28166720,1429.0,Away,2.0,1.0
28172440,1192.0,Away,6.0,7.0
28183060,1108.0,Away,0.0,0.0
28183090,13.0,Away,1.0,1.0
28185320,1091.0,Away,1.0,1.0
28185350,3060.0,Away,0.0,1.0
28185360,2671.0,Away,1.0,1.0
28185480,128.0,Away,1.0,0.0
28185570,2671.0,Away,1.0,1.0
28185950,47.0,Away,1.0,2.0
28186130,2441.0,Away,1.0,1.0
28233740,1108.0,Away,3.0,1.0
28266800,265.0,Away,0.0,1.0
28267490,40426.0,Away,1.0,0.0
28399040,281.0,Away,2.0,1.0
28420280,11127.0,Away,2.0,3.0
28467160,2477.0,Away,2.0,1.0
28478800,3691.0,Away,3.0,3.0
28478820,11127.0,Away,5.0,2.0
28478940,3725.0,Away,0.0,1.0
28479020,3725.0,Away,1.0,2.0
28479060,28095.0,Away,1.0,1.0
28479090,2410.0,Away,0.0,2.0
28493430,506.0,Away,0.0,2.0
28493580,1041.0,Away,4.0,1.0
28544070,23611.0,Away,2.0,0.0
28544080,660.0,Away,1.0,1.0
28544090,2740.0,Away,0.0,0.0
28648920,2282.0,Away,1.0,2.0
28649550,202.0,Away,3.0,1.0
28650250,317.0,Away,1.0,0.0
28650450,798.0,Away,0.0,2.0
28650740,1090.0,Away,1.0,1.0
28650760,403.0,Away,0.0,1.0
28650790,1268.0,Away,0.0,2.0
28650860,1426.0,Away,3.0,0.0
28650890,1268.0,Away,2.0,0.0
28661490,27116.0,Away,1.0,0.0
28661730,5228.0,Away,6.0,0.0
28661750,11914.0,Away,2.0,0.0
28662700,38208.0,Away,6.0,0.0
28662830,1058.0,Away,0.0,2.0
28715030,16.0,Away,0.0,3.0
28715440,60.0,Away,4.0,1.0
28716510,24.0,Away,3.0,0.0
28716530,27.0,Away,0.0,2.0
28716560,3.0,Away,5.0,0.0
28716940,79.0,Away,2.0,0.0
28716980,533.0,Away,2.0,3.0
28717800,86.0,Away,0.0,0.0
28717950,3.0,Away,3.0,1.0
28718310,533.0,Away,3.0,3.0
28720840,18.0,Away,1.0,1.0
28720850,79.0,Away,0.0,1.0
28720900,27.0,Away,1.0,3.0
28721000,167.0,Away,2.0,0.0
28721370,2288.0,Away,0.0,2.0
28721390,11.0,Away,4.0,0.0
28721430,1237.0,Away,0.0,0.0
28721550,1237.0,Away,2.0,1.0
28721650,984.0,Away,2.0,0.0
28721660,762.0,Away,1.0,0.0
28721770,281.0,Away,0.0,1.0
28721790,148.0,Away,0.0,4.0
28721870,631.0,Away,2.0,1.0
28721880,984.0,Away,1.0,1.0
28722090,379.0,Away,2.0,2.0
28722340,631.0,Away,0.0,4.0
28722370,281.0,Away,1.0,2.0
28722550,180.0,Away,1.0,1.0
28722620,2288.0,Away,2.0,1.0
28722630,148.0,Away,1.0,1.0
28722690,281.0,Away,1.0,2.0
28722750,512.0,Away,1.0,0.0
28722780,989.0,Away,1.0,0.0
28722820,29.0,Away,0.0,1.0
28723210,1237.0,Away,0.0,0.0
28723360,1003.0,Away,0.0,0.0
28724480,989.0,Away,3.0,0.0
28724600,180.0,Away,0.0,0.0
28724760,1132.0,Away,5.0,0.0
28731850,28095.0,Away,1.0,0.0
28731880,11127.0,Away,2.0,1.0
28744210,3732.0,Away,0.0,2.0
28744330,19657.0,Away,0.0,3.0
28744350,12275.0,Away,0.0,5.0
28750950,5817.0,Away,1.0,4.0
28751540,22110.0,Away,2.0,0.0
28751680,865.0,Away,0.0,1.0
28751690,2778.0,Away,4.0,0.0
28751920,2778.0,Away,4.0,2.0
28752300,190.0,Away,3.0,1.0
28752330,22110.0,Away,6.0,1.0
28752540,1177.0,Away,1.0,1.0
28752550,678.0,Away,0.0,1.0
28778130,1090.0,Away,1.0,3.0
28778170,1304.0,Away,1.0,0.0
28778180,468.0,Away,1.0,1.0
28822040,540.0,Away,2.0,1.0
28822160,9614.0,Away,1.0,1.0
28822200,10482.0,Away,2.0,0.0
28822320,23611.0,Away,0.0,2.0
28825100,54924.0,Away,5.0,4.0
28828700,338.0,Away,0.0,1.0
28836330,2944.0,Away,3.0,1.0
28836340,10484.0,Away,1.0,3.0
28836430,2503.0,Away,1.0,0.0
28836630,294.0,Away,1.0,1.0
28837200,294.0,Away,1.0,3.0
28837570,7378.0,Away,0.0,0.0
28837610,2503.0,Away,0.0,0.0
28837820,7378.0,Away,2.0,0.0
28839030,20.0,Away,0.0,0.0
28839060,19789.0,Away,0.0,1.0
28839110,1467.0,Away,3.0,1.0
28839170,114.0,Away,1.0,3.0
28839180,820.0,Away,5.0,1.0
28839250,3205.0,Away,1.0,2.0
28839310,141.0,Away,5.0,1.0
28839480,2944.0,Away,1.0,0.0
28839770,36.0,Away,1.0,1.0
28839840,820.0,Away,0.0,2.0
28840270,20.0,Away,5.0,0.0
28840480,820.0,Away,1.0,0.0
28840710,141.0,Away,1.0,0.0
28840960,114.0,Away,2.0,0.0
28841130,114.0,Away,2.0,3.0
28841150,1467.0,Away,1.0,1.0
28841920,371.0,Away,0.0,2.0
28844360,1301.0,Away,0.0,0.0
28844780,3349.0,Away,4.0,1.0
28844910,7378.0,Away,2.0,2.0
28854070,16247.0,Away,4.0,1.0
28871790,20423.0,Away,2.0,1.0
28876220,40812.0,Away,2.0,0.0
28883060,610.0,Away,3.0,2.0
28883100,798.0,Away,2.0,3.0
28883510,1269.0,Away,3.0,2.0
28883900,499.0,Away,4.0,3.0
28883910,383.0,Away,2.0,2.0
28883930,1426.0,Away,4.0,1.0
28884090,317.0,Away,5.0,0.0
28884620,26459.0,Away,1.0,6.0
28884810,33179.0,Away,3.0,2.0
28890460,45913.0,Away,2.0,0.0
28914320,265.0,Away,1.0,0.0
28914340,6418.0,Away,1.0,1.0
28914350,5219.0,Away,0.0,0.0
28914420,3060.0,Away,0.0,0.0
28914470,4603.0,Away,4.0,1.0
28914550,6676.0,Away,1.0,0.0
28914600,1091.0,Away,1.0,1.0
28914720,4603.0,Away,2.0,1.0
28914770,6676.0,Away,2.0,0.0
28914880,265.0,Away,1.0,0.0
28914890,128.0,Away,1.0,1.0
28915240,441.0,Away,0.0,0.0
28915360,21957.0,Away,3.0,2.0
28916270,2671.0,Away,2.0,1.0
28916280,5219.0,Away,5.0,1.0
28916390,4603.0,Away,1.0,0.0
28916440,128.0,Away,1.0,2.0
28916480,683.0,Away,3.0,0.0
28933620,77.0,Away,4.0,1.0
